Subject,Trial Number,Type of Action,Object Type,GestureCondition,Word Order,Exclude,Spatial Cue,Randomizer,Randomizer Set,Clipped Movie File,Event,Word Order.Recode,Exclude.Recode,Spatial Cue.Recode,Used ASL,"""Embodied"" in some way",Comments,Spatial.Cue.Katy
47,15,Transitive,Object,Free,SOV,,0,0.733574992,28,Spatial_Clipped_315,Old lady kisses star,SOSV,,1,no,"Agent, Verb",,NA
47,16,Transitive,Person,Free,SOSV,,0,0.733574992,28,Spatial_Clipped_315,Fireman kicks girl,SOSV,,0,no,Agent,,NA
47,17,Intransitive,None,Free,V,,0,0.311098305,28,Spatial_Clipped_316,Boy skates,V,,0,no,Agent,,NA
47,18,Transitive,Person,Free,SVO,,0,0.311098305,28,Spatial_Clipped_316,Girl elbows old lady,SVO,,0,no,"Agent, Verb",,NA
47,19,Intransitive,None,Free,SV,,0,0.311098305,28,Spatial_Clipped_316,Ball rolls,SV,,0,no,,,NA
47,20,Transitive,Object,Free,SOV,,0,0.311098305,28,Spatial_Clipped_316,Fireman throws star,SOV,,0,no,"Agent, Verb",,NA
47,21,Transitive,Person,Free,SOSV,,0,0.225161439,28,Spatial_Clipped_317,Boy lifts girl,SOSV,,0,no,"Agent, Verb",,NA
47,22,Transitive,Object,Free,SOV,,0,0.225161439,28,Spatial_Clipped_317,Girl rubs heart,SOV,,1,no,"Agent, Verb",,NA
47,23,Intransitive,None,Free,SV,,0,0.225161439,28,Spatial_Clipped_317,Car tumbles,SV,,0,no,,,NA
47,24,Transitive,Object,Free,SOSV,,0,0.225161439,28,Spatial_Clipped_317,Old lady elbows ball,SOSV,,1,no,"Agent, Verb",,NA
47,25,Transitive,Person,Free,SVOVO,,0,0.582003185,28,Spatial_Clipped_318,Fireman pushes boy,SV/OSVO,,0,no,"Agent, Verb",,NA
47,26,Intransitive,None,Free,SV,,0,0.582003185,28,Spatial_Clipped_318,Old lady jumps,SV,,0,no,Agent,,NA
47,27,Transitive,Object,Free,SOV,,0,0.582003185,28,Spatial_Clipped_318,Girl pushes car,SOV,,0,no,"Agent, Verb",,NA
47,28,Transitive,Object,Free,SOV,,0,0.582003185,28,Spatial_Clipped_318,Boy kicks ball,SOSV,,0,no,Agent,,NA
48,5,Transitive,Object,Case,(SOV),1,0,0.419088759,29,Spatial_Clipped_331,Boy kicks ball,(SOV),,1,no,,,NA
48,6,Transitive,Object,Case,(SOV),1,0,0.419088759,29,Spatial_Clipped_331,Girl pushes car,(SOV),,1,no,,,NA
48,7,Intransitive,None,Case,SV,1,0,0.419088759,29,Spatial_Clipped_331,Old lady jumps,SV,,0,no,,,NA
48,8,Transitive,Person,Case,(SOV),1,0,0.419088759,29,Spatial_Clipped_331,Fireman pushes boy,(SOV)(SOV),,0,no,,did the same thing twice,NA
48,9,Transitive,Object,Case,(SOV),1,0,0.762066403,29,Spatial_Clipped_332,Old lady elbows ball,(SOV),,0,no,,,NA
48,10,Intransitive,None,Case,V,1,0,0.762066403,29,Spatial_Clipped_332,Car tumbles,V,,0,no,,,NA
48,11,Transitive,Object,Case,V,1,0,0.762066403,29,Spatial_Clipped_332,Girl rubs heart,V,,0,no,,,NA
48,12,Transitive,Person,Case,V,1,0,0.762066403,29,Spatial_Clipped_332,Boy lifts girl,V,,0,no,,,NA
48,13,Transitive,Object,Case,V,1,0,0.642913885,29,Spatial_Clipped_333,Fireman throws star,V,,0,no,,,NA
48,14,Intransitive,None,Case,(SV),1,0,0.642913885,29,Spatial_Clipped_333,Ball rolls,(SV),,0,no,,,NA
48,15,Transitive,Person,Case,(SOV),1,0,0.642913885,29,Spatial_Clipped_333,Girl elbows old lady,(SOV),,0,no,,,NA
48,16,Intransitive,None,Case,(SV),1,0,0.642913885,29,Spatial_Clipped_333,Boy skates,(SV),,0,no,,,NA
48,17,Transitive,Person,Case,(OV),1,0,0.675137558,29,Spatial_Clipped_334,Fireman kicks girl,(OV),,0,no,Verb,"Kicks her hand, barely an O",NA
48,18,Transitive,Object,Case,(OV),1,0,0.675137558,29,Spatial_Clipped_334,Old lady kisses star,(OV),,1,no,Verb,,NA
48,19,Transitive,Person,Case,OV,1,0,0.675137558,29,Spatial_Clipped_334,Old lady rubs fireman,(OV),,0,no,Verb,,NA
48,20,Transitive,Person,Case,(SOV),1,0,0.675137558,29,Spatial_Clipped_334,Girl throws old lady,(SOV),,0,no,,,NA
48,21,Intransitive,None,Case,V,1,0,0.737221491,29,Spatial_Clipped_335,Star jumps,V,,0,no,Verb,,NA
48,22,Intransitive,None,Case,V,1,0,0.737221491,29,Spatial_Clipped_335,Fireman falls,V,,0,no,Verb,,NA
48,23,Intransitive,None,Case,(SV),1,0,0.737221491,29,Spatial_Clipped_335,Heart falls,(SV),,1,no,,,NA
48,24,Transitive,Object,Case,(OV),1,0,0.737221491,29,Spatial_Clipped_335,Boy pokes heart,(OV),,0,no,Verb,,NA
48,25,Transitive,Object,Case,(OV),1,0,0.591969198,29,Spatial_Clipped_336,Fireman lifts car,(OV),,0,no,Verb,,NA
48,26,Transitive,Person,Case,(OV),1,0,0.591969198,29,Spatial_Clipped_336,Old lady pokes fireman,(OV),,0,no,Verb,,NA
48,27,Intransitive,None,Case,V,1,0,0.591969198,29,Spatial_Clipped_336,Girl tumbles,V,,0,no,Verb,,NA
48,28,Transitive,Person,Case,(OV),1,0,0.591969198,29,Spatial_Clipped_336,Girl kisses boy,(OV),,0,no,Verb,,NA
48,5,Transitive,Object,Free,V,1,0,0.204258371,29,Spatial_Clipped_325,Boy kicks ball,V,,0,no,Verb,,NA
48,6,Transitive,Object,Free,V,1,0,0.204258371,29,Spatial_Clipped_325,Girl pushes car,V,,0,no,Verb,,NA
48,7,Intransitive,None,Free,V,1,0,0.204258371,29,Spatial_Clipped_325,Old lady jumps,V,,0,no,Verb,,NA
48,8,Transitive,Person,Free,V,1,0,0.204258371,29,Spatial_Clipped_325,Fireman pushes boy,V,,0,no,Verb,,NA
48,9,Transitive,Object,Free,V,1,0,0.075676353,29,Spatial_Clipped_326,Old lady elbows ball,V,,0,no,Verb,,NA
48,10,Intransitive,None,Free,V,1,0,0.075676353,29,Spatial_Clipped_326,Car tumbles,V,,0,no,Verb,,NA
48,11,Transitive,Object,Free,V,1,0,0.075676353,29,Spatial_Clipped_326,Girl rubs heart,V,,0,no,Verb,,NA
48,12,Transitive,Person,Free,V,1,0,0.075676353,29,Spatial_Clipped_326,Boy lifts girl,V,,0,no,Verb,,NA
48,13,Transitive,Object,Free,V,1,0,0.063715171,29,Spatial_Clipped_327,Fireman throws star,V,,0,no,Verb,,NA
48,14,Intransitive,None,Free,V,1,0,0.063715171,29,Spatial_Clipped_327,Ball rolls,V,,0,no,Verb,,NA
48,15,Transitive,Person,Free,V,1,0,0.063715171,29,Spatial_Clipped_327,Girl elbows old lady,V,,0,no,Verb,,NA
48,16,Intransitive,None,Free,V,1,0,0.063715171,29,Spatial_Clipped_327,Boy skates,V,,0,no,Verb,,NA
48,17,Transitive,Person,Free,V,1,0,0.827161978,29,Spatial_Clipped_328,Fireman kicks girl,V,,0,no,Verb,,NA
48,18,Transitive,Object,Free,V,1,0,0.827161978,29,Spatial_Clipped_328,Old lady kisses star,V,,0,no,Verb,,NA
48,19,Transitive,Person,Free,V,1,0,0.827161978,29,Spatial_Clipped_328,Old lady rubs fireman,V,,0,no,Verb,,NA
48,20,Transitive,Person,Free,V,1,0,0.827161978,29,Spatial_Clipped_328,Girl throws old lady,V,,0,no,Verb,,NA
48,21,Intransitive,None,Free,V,1,0,0.930545441,29,Spatial_Clipped_329,Star jumps,V,,0,no,Verb,,NA
48,22,Intransitive,None,Free,V,1,0,0.930545441,29,Spatial_Clipped_329,Fireman falls,V,,0,no,Verb,,NA
48,23,Intransitive,None,Free,V,1,0,0.930545441,29,Spatial_Clipped_329,Heart falls,V,,0,no,Verb,,NA
48,24,Transitive,Object,Free,V,1,0,0.930545441,29,Spatial_Clipped_329,Boy pokes heart,V,,0,no,Verb,,NA
48,25,Transitive,Object,Free,V,1,0,0.128659203,29,Spatial_Clipped_330,Fireman lifts car,V,,0,no,Verb,,NA
48,26,Transitive,Person,Free,V,1,0,0.128659203,29,Spatial_Clipped_330,Old lady pokes fireman,V,,0,no,Verb,,NA
48,27,Intransitive,None,Free,V,1,0,0.128659203,29,Spatial_Clipped_330,Girl tumbles,V,,0,no,Verb,,NA
48,28,Transitive,Person,Free,V,1,0,0.128659203,29,Spatial_Clipped_330,Girl kisses boy,V,,0,no,Verb,,NA
49,5,Transitive,Person,Case,SOV,1,0,0.594689896,30,Spatial_Clipped_343,Girl kisses boy,SOV,,0,No,No,Separation of O and V was vague,NA
49,6,Intransitive,None,Case,SV,1,0,0.594689896,30,Spatial_Clipped_343,Girl tumbles,SV,,0,No,No,,NA
49,7,Transitive,Person,Case,SVO,1,0,0.594689896,30,Spatial_Clipped_343,Old lady pokes fireman,SVO,,0,No,Yes,Ambiguous,NA
49,8,Transitive,Object,Case,V,1,0,0.594689896,30,Spatial_Clipped_343,Fireman lifts car,V,SO,0,No,Yes,Represented the characters but not in any particular order,NA
49,9,Transitive,Object,Case,SOV,1,0,0.263936816,30,Spatial_Clipped_344,Boy pokes heart,SOV,,0,No,No,Separation of S and O was vague,NA
49,10,Intransitive,None,Case,SV,1,0,0.263936816,30,Spatial_Clipped_344,Heart falls,SV,,0,No,No,,NA
49,11,Intransitive,None,Case,SV,1,0,0.263936816,30,Spatial_Clipped_344,Fireman falls,SV,,0,No,No,,NA
49,12,Intransitive,None,Case,SV,1,0,0.263936816,30,Spatial_Clipped_344,Star jumps,SV,,0,No,No,,NA
49,13,Transitive,Person,Case,SVO,1,0,0.647372985,30,Spatial_Clipped_345,Girl throws old lady,SVO,,0,No,Yes,Ambiguous order,NA
49,14,Transitive,Person,Case,V,1,0,0.647372985,30,Spatial_Clipped_345,Old lady rubs fireman,V,SO,0,No,Yes,Represented the characters but not in any particular order,NA
49,15,Transitive,Object,Case,V,1,0,0.647372985,30,Spatial_Clipped_345,Old lady kisses star,V,SO,0,No,No,Represented the characters but not in any particular order,NA
49,16,Transitive,Person,Case,SVO,1,0,0.647372985,30,Spatial_Clipped_345,Fireman kicks girl,SVO,,0,No,No,,NA
49,17,Intransitive,None,Case,SV,1,0,0.387034461,30,Spatial_Clipped_346,Boy skates,SV,,0,No,No,,NA
49,18,Transitive,Person,Case,SOV,1,0,0.387034461,30,Spatial_Clipped_346,Girl elbows old lady,SOV,,0,No,Yes,Separation of S and O was vague,NA
49,19,Intransitive,None,Case,SV,1,0,0.387034461,30,Spatial_Clipped_346,Ball rolls,SV,,0,No,No,,NA
49,20,Transitive,Object,Case,SVO,1,0,0.387034461,30,Spatial_Clipped_346,Fireman throws star,SVO,,0,No,Yes,V was vague,NA
49,21,Transitive,Person,Case,SVO,1,0,0.760227828,30,Spatial_Clipped_347,Boy lifts girl,SVO,,0,No,Yes,Best guess: order was very vague,NA
49,22,Transitive,Object,Case,SOV,1,0,0.760227828,30,Spatial_Clipped_347,Girl rubs heart,SOV,,0,No,Yes,,NA
49,23,Intransitive,None,Case,SV,1,0,0.760227828,30,Spatial_Clipped_347,Car tumbles,SV,,0,No,No,,NA
49,24,Transitive,Object,Case,SVO,1,0,0.760227828,30,Spatial_Clipped_347,Old lady elbows ball,SVO,,0,No,Yes,Best guess: order was very vague,NA
49,25,Transitive,Person,Case,---,1,0,0.237637014,30,Spatial_Clipped_348,Fireman pushes boy,---,,0,,,Missing from list,NA
49,26,Intransitive,None,Case,---,1,0,0.237637014,30,Spatial_Clipped_348,Old lady jumps,---,,0,,,Missing from list,NA
49,27,Transitive,Object,Case,---,1,0,0.237637014,30,Spatial_Clipped_348,Girl pushes car,---,,0,,,Missing from list,NA
49,28,Transitive,Object,Case,---,1,0,0.237637014,30,Spatial_Clipped_348,Boy kicks ball,---,,0,,,Missing from list,NA
49,5,Transitive,Person,Free,SV,1,0,0.866968589,30,Spatial_Clipped_337,Girl kisses boy,SV,O,0,No,No,,NA
49,6,Intransitive,None,Free,SV,1,0,0.866968589,30,Spatial_Clipped_337,Girl tumbles,SV,,0,No,No,,NA
49,7,Transitive,Person,Free,SV,1,0,0.866968589,30,Spatial_Clipped_337,Old lady pokes fireman,SV,O,0,No,Yes,,NA
49,8,Transitive,Object,Free,V,1,0,0.866968589,30,Spatial_Clipped_337,Fireman lifts car,V/V,SO,0,No,Yes,,NA
49,9,Transitive,Object,Free,V,1,0,0.486362273,30,Spatial_Clipped_338,Boy pokes heart,V,SO,0,No,Yes,,NA
49,10,Intransitive,None,Free,SV,1,0,0.486362273,30,Spatial_Clipped_338,Heart falls,SV/SV,,0,No,No,,NA
49,11,Intransitive,None,Free,SV,1,0,0.486362273,30,Spatial_Clipped_338,Fireman falls,SV,,0,No,No,,NA
49,12,Intransitive,None,Free,SV,1,0,0.486362273,30,Spatial_Clipped_338,Star jumps,SV,,0,No,No,,NA
49,13,Transitive,Person,Free,V,1,0,0.631831749,30,Spatial_Clipped_339,Girl throws old lady,V,SO,0,No,Yes,,NA
49,14,Transitive,Person,Free,SV,1,0,0.631831749,30,Spatial_Clipped_339,Old lady rubs fireman,SV,O,0,No,Yes,,NA
49,15,Transitive,Object,Free,V,1,0,0.631831749,30,Spatial_Clipped_339,Old lady kisses star,V,SO,0,No,No,,NA
49,16,Transitive,Person,Free,SV,1,0,0.631831749,30,Spatial_Clipped_339,Fireman kicks girl,SV,O,0,No,No,,NA
49,17,Intransitive,None,Free,SV,1,0,0.016043313,30,Spatial_Clipped_340,Boy skates,SV,,0,No,No,,NA
49,18,Transitive,Person,Free,V,1,0,0.016043313,30,Spatial_Clipped_340,Girl elbows old lady,V,SO,0,No,Yes,,NA
49,19,Intransitive,None,Free,SV,1,0,0.016043313,30,Spatial_Clipped_340,Ball rolls,SV,,0,No,No,,NA
49,20,Transitive,Object,Free,V,1,0,0.016043313,30,Spatial_Clipped_340,Fireman throws star,V,SO,0,No,Yes,,NA
49,21,Transitive,Person,Free,V,1,0,0.820955923,30,Spatial_Clipped_341,Boy lifts girl,V,SO,0,No,Yes,,NA
49,22,Transitive,Object,Free,V,1,0,0.820955923,30,Spatial_Clipped_341,Girl rubs heart,V,S,0,No,Yes,,NA
49,23,Intransitive,None,Free,SV,1,0,0.820955923,30,Spatial_Clipped_341,Car tumbles,SV,,0,No,No,,NA
49,24,Transitive,Object,Free,V,1,0,0.820955923,30,Spatial_Clipped_341,Old lady elbows ball,V,SO,0,No,Yes,,NA
49,25,Transitive,Person,Free,V,1,0,0.065274243,30,Spatial_Clipped_342,Fireman pushes boy,V,SO,0,No,Yes,,NA
49,26,Intransitive,None,Free,SV,1,0,0.065274243,30,Spatial_Clipped_342,Old lady jumps,SV,,0,No,No,,NA
49,27,Transitive,Object,Free,V,1,0,0.065274243,30,Spatial_Clipped_342,Girl pushes car,V,SO,0,No,Yes,,NA
49,28,Transitive,Object,Free,V,1,0,0.065274243,30,Spatial_Clipped_342,Boy kicks ball,V,SO,0,No,No,,NA
50,5,Transitive,Object,Case,OSV,,1,0.770799522,31,Spatial_Clipped_355,Boy kicks ball,(sov),,0,no,,,NA
50,6,Transitive,Object,Case,SOV,,1,0.770799522,31,Spatial_Clipped_355,Girl pushes car,(sov),,0,no,,,NA
50,7,Intransitive,None,Case,SV,,1,0.770799522,31,Spatial_Clipped_355,Old lady jumps,(sv),,0,no,,,NA
50,8,Transitive,Person,Case,(SO)V,,1,0.770799522,31,Spatial_Clipped_355,Fireman pushes boy,(sov),,0,no,,,NA
50,9,Transitive,Object,Case,OSV,,1,0.668533537,31,Spatial_Clipped_356,Old lady elbows ball,(sov),,0,no,,,NA
50,10,Intransitive,None,Case,SV,,1,0.668533537,31,Spatial_Clipped_356,Car tumbles,(sv),,0,no,,,NA
50,11,Transitive,Object,Case,OSV,,1,0.668533537,31,Spatial_Clipped_356,Girl rubs heart,(sov),,0,no,,,NA
50,12,Transitive,Person,Case,(SO)V,,1,0.668533537,31,Spatial_Clipped_356,Boy lifts girl,(sov),,0,no,,,NA
50,13,Transitive,Object,Case,OSV,,1,0.773691104,31,Spatial_Clipped_357,Fireman throws star,ov,,0,no,,,NA
50,14,Intransitive,None,Case,SV,,1,0.773691104,31,Spatial_Clipped_357,Ball rolls,v,,0,no,,,NA
50,15,Transitive,Person,Case,OSV,,1,0.773691104,31,Spatial_Clipped_357,Girl elbows old lady,(sov),,0,no,,,NA
50,16,Intransitive,None,Case,SV,,1,0.773691104,31,Spatial_Clipped_357,Boy skates,(sv),,0,no,,,NA
50,17,Transitive,Person,Case,(SO)V,,1,0.714962309,31,Spatial_Clipped_358,Fireman kicks girl,(sov),,0,no,,,NA
50,18,Transitive,Object,Case,OSV,,1,0.714962309,31,Spatial_Clipped_358,Old lady kisses star,ov,,0,no,,,NA
50,19,Transitive,Person,Case,SOV,,1,0.714962309,31,Spatial_Clipped_358,Old lady rubs fireman,(sov),,0,no,,,NA
50,20,Transitive,Person,Case,(SO)V,,1,0.714962309,31,Spatial_Clipped_358,Girl throws old lady,(sov),,0,no,,,NA
50,21,Intransitive,None,Case,SV,,1,0.873897921,31,Spatial_Clipped_359,Star jumps,sv,,0,no,,,NA
50,22,Intransitive,None,Case,SV,,1,0.873897921,31,Spatial_Clipped_359,Fireman falls,(sv),,0,no,,,NA
50,23,Intransitive,None,Case,SV,,1,0.873897921,31,Spatial_Clipped_359,Heart falls,sv,,0,no,,,NA
50,24,Transitive,Object,Case,OSV,,1,0.873897921,31,Spatial_Clipped_359,Boy pokes heart,(sov),,0,no,,,NA
50,25,Transitive,Object,Case,SOV,,1,0.567986286,31,Spatial_Clipped_360,Fireman lifts car,(sov),,0,no,,,NA
50,26,Transitive,Person,Case,(SO)V,,1,0.567986286,31,Spatial_Clipped_360,Old lady pokes fireman,(sov),,0,no,,,NA
50,27,Intransitive,None,Case,SV,,1,0.567986286,31,Spatial_Clipped_360,Girl tumbles,(sv),,0,no,,,NA
50,28,Transitive,Person,Case,(SO)V,,1,0.567986286,31,Spatial_Clipped_360,Girl kisses boy,(sov),,0,no,,,NA
50,5,Transitive,Object,Free,OV,,0,0.404621491,31,Spatial_Clipped_349,Boy kicks ball,sov,,0,no,,,NA
50,6,Transitive,Object,Free,OV,,0,0.404621491,31,Spatial_Clipped_349,Girl pushes car,ov,,0,no,Verb,,NA
50,7,Intransitive,None,Free,V,,0,0.404621491,31,Spatial_Clipped_349,Old lady jumps,v,,0,no,,,NA
50,8,Transitive,Person,Free,V,,0,0.404621491,31,Spatial_Clipped_349,Fireman pushes boy,sv,,0,no,Verb,,NA
50,9,Transitive,Object,Free,OV,,0,0.481744503,31,Spatial_Clipped_350,Old lady elbows ball,ov,,0,no,Verb,,NA
50,10,Intransitive,None,Free,SV,,0,0.481744503,31,Spatial_Clipped_350,Car tumbles,sv,,0,no,,,NA
50,11,Transitive,Object,Free,OV,,0,0.481744503,31,Spatial_Clipped_350,Girl rubs heart,ov,,0,no,Verb,,NA
50,12,Transitive,Person,Free,SV,,0,0.481744503,31,Spatial_Clipped_350,Boy lifts girl,sv,,0,no,Verb,,NA
50,13,Transitive,Object,Free,OV,,0,0.055605475,31,Spatial_Clipped_351,Fireman throws star,ov,,0,no,Verb,,NA
50,14,Intransitive,None,Free,SV,,0,0.055605475,31,Spatial_Clipped_351,Ball rolls,sv,,0,no,,,NA
50,15,Transitive,Person,Free,SV,,0,0.055605475,31,Spatial_Clipped_351,Girl elbows old lady,sv,,0,no,Verb,,NA
50,16,Intransitive,None,Free,SV,,0,0.055605475,31,Spatial_Clipped_351,Boy skates,v,,0,no,,,NA
50,17,Transitive,Person,Free,SVO,,0,0.127562367,31,Spatial_Clipped_352,Fireman kicks girl,sv(sov),,0,no,,,NA
50,18,Transitive,Object,Free,OV,,0,0.127562367,31,Spatial_Clipped_352,Old lady kisses star,o(sov),,0,no,,,NA
50,19,Transitive,Person,Free,OV,,0,0.127562367,31,Spatial_Clipped_352,Old lady rubs fireman,ov,,0,no,Verb,,NA
50,20,Transitive,Person,Free,OV,,0,0.127562367,31,Spatial_Clipped_352,Girl throws old lady,ov,,0,no,Verb,,NA
50,21,Intransitive,None,Free,SV,,0,0.546796558,31,Spatial_Clipped_353,Star jumps,sv,,0,no,,,NA
50,22,Intransitive,None,Free,SV,,0,0.546796558,31,Spatial_Clipped_353,Fireman falls,(sv),,0,no,,,NA
50,23,Intransitive,None,Free,SV,,0,0.546796558,31,Spatial_Clipped_353,Heart falls,(sv),,0,no,,,NA
50,24,Transitive,Object,Free,OV,,0,0.546796558,31,Spatial_Clipped_353,Boy pokes heart,ov,,0,no,Verb,,NA
50,25,Transitive,Object,Free,Skipped,1,0,0.615365923,31,Spatial_Clipped_354,Fireman lifts car,N/A,N/A,0,N/A,N/A,Wasn't in the clip,NA
50,26,Transitive,Person,Free,OV,,0,0.615365923,31,Spatial_Clipped_354,Old lady pokes fireman,ov,,0,no,Verb,,NA
50,27,Intransitive,None,Free,SV,,0,0.615365923,31,Spatial_Clipped_354,Girl tumbles,(sv),,0,no,,,NA
50,28,Transitive,Person,Free,(SO)V,,0,0.615365923,31,Spatial_Clipped_354,Girl kisses boy,(sov),,0,no,,,NA
52,5,Transitive,Object,Case,SOV,,1,0.833462572,32,Spatial_Clipped_367,Boy kicks ball,OSV,,0,No,No,,NA
52,6,Transitive,Object,Case,SVO,,1,0.833462572,32,Spatial_Clipped_367,Girl pushes car,SOV,,0,No,No,,NA
52,7,Intransitive,None,Case,SV,,1,0.833462572,32,Spatial_Clipped_367,Old lady jumps,SV,,0,No,No,,NA
52,8,Transitive,Person,Case,SOSOV,,1,0.833462572,32,Spatial_Clipped_367,Fireman pushes boy,SOV,,0,No,No,,NA
52,9,Transitive,Object,Case,OSOSV,,1,0.711142849,32,Spatial_Clipped_368,Old lady elbows ball,OSOSV,,0,No,Yes,,NA
52,10,Intransitive,None,Case,SV,,1,0.711142849,32,Spatial_Clipped_368,Car tumbles,SV,,0,No,No,,NA
52,11,Transitive,Object,Case,OSOV,,1,0.711142849,32,Spatial_Clipped_368,Girl rubs heart,OSOV,,0,No,No,,NA
52,12,Transitive,Person,Case,SOSOV,,1,0.711142849,32,Spatial_Clipped_368,Boy lifts girl,SOV,,0,No,Yes,,NA
52,13,Transitive,Object,Case,SOSV,,1,0.932850429,32,Spatial_Clipped_369,Fireman throws star,SOV,,0,No,No,,NA
52,14,Intransitive,None,Case,SV,,0,0.932850429,32,Spatial_Clipped_369,Ball rolls,SV,,0,No,No,,NA
52,15,Transitive,Person,Case,OSOV,,1,0.932850429,32,Spatial_Clipped_369,Girl elbows old lady,SOV,,0,No,No,,NA
52,16,Intransitive,None,Case,SV,,1,0.932850429,32,Spatial_Clipped_369,Boy skates,SV,,0,No,No,,NA
52,17,Transitive,Person,Case,SOV,,1,0.238102158,32,Spatial_Clipped_370,Fireman kicks girl,SOV,,0,No,No,,NA
52,18,Transitive,Object,Case,SOV,,1,0.238102158,32,Spatial_Clipped_370,Old lady kisses star,SOV,,0,No,Yes,,NA
52,19,Transitive,Person,Case,SOV,,1,0.238102158,32,Spatial_Clipped_370,Old lady rubs fireman,SOV,,0,No,No,,NA
52,20,Transitive,Person,Case,SOSVO,,1,0.238102158,32,Spatial_Clipped_370,Girl throws old lady,SOV,,0,No,No,,NA
52,21,Intransitive,None,Case,SV,,0,0.490043106,32,Spatial_Clipped_371,Star jumps,SV,,0,No,No,,NA
52,22,Intransitive,None,Case,SV,,1,0.490043106,32,Spatial_Clipped_371,Fireman falls,SV,,0,No,No,,NA
52,23,Intransitive,None,Case,SV,,0,0.490043106,32,Spatial_Clipped_371,Heart falls,SV,,0,No,No,,NA
52,24,Transitive,Object,Case,OSOV,,1,0.490043106,32,Spatial_Clipped_371,Boy pokes heart,OSV,,0,No,No,,NA
52,25,Transitive,Object,Case,SOV,,1,0.249940587,32,Spatial_Clipped_372,Fireman lifts car,SOV,,0,No,Yes,,NA
52,26,Transitive,Person,Case,SOV,,1,0.249940587,32,Spatial_Clipped_372,Old lady pokes fireman,SOV,,0,No,No,,NA
52,27,Intransitive,None,Case,SV,,1,0.249940587,32,Spatial_Clipped_372,Girl tumbles,SV,,0,No,No,,NA
52,28,Transitive,Person,Case,OSOV,,1,0.249940587,32,Spatial_Clipped_372,Girl kisses boy,OSV,,0,No,No,,NA
52,5,Transitive,Object,Free,OSOV,,0,0.154429317,32,Spatial_Clipped_361,Boy kicks ball,OSOV,,0,No,No,,NA
52,6,Transitive,Object,Free,OSVO,,1,0.154429317,32,Spatial_Clipped_361,Girl pushes car,OSV,,0,No,No,,NA
52,7,Intransitive,None,Free,SV,,0,0.154429317,32,Spatial_Clipped_361,Old lady jumps,SV,,0,No,Yes,,NA
52,8,Transitive,Person,Free,SOSVO,,1,0.154429317,32,Spatial_Clipped_361,Fireman pushes boy,SOV,,0,No,Yes,,NA
52,9,Transitive,Object,Free,SOSOVO,,1,0.004584409,32,Spatial_Clipped_362,Old lady elbows ball,SOVO,,0,No,Yes,,NA
52,10,Intransitive,None,Free,SV,,0,0.004584409,32,Spatial_Clipped_362,Car tumbles,SV,,0,No,No,,NA
52,11,Transitive,Object,Free,OSOV,,1,0.004584409,32,Spatial_Clipped_362,Girl rubs heart,OSOV,,0,No,No,,NA
52,12,Transitive,Person,Free,SOV,,1,0.004584409,32,Spatial_Clipped_362,Boy lifts girl,SOV,,0,No,Yes,,NA
52,13,Transitive,Object,Free,SOV,,1,0.279385616,32,Spatial_Clipped_363,Fireman throws star,SOV,,0,No,No,,NA
52,14,Intransitive,None,Free,SV,,1,0.279385616,32,Spatial_Clipped_363,Ball rolls,SV,,0,No,No,,NA
52,15,Transitive,Person,Free,SOV,,1,0.279385616,32,Spatial_Clipped_363,Girl elbows old lady,SOV,,0,No,No,,NA
52,16,Intransitive,None,Free,SV,,1,0.279385616,32,Spatial_Clipped_363,Boy skates,SV,,0,No,No,,NA
52,17,Transitive,Person,Free,SOV,,1,0.149412421,32,Spatial_Clipped_364,Fireman kicks girl,SOV,,0,No,No,,NA
52,18,Transitive,Object,Free,SOVO,,1,0.149412421,32,Spatial_Clipped_364,Old lady kisses star,SOVO,,0,No,Yes,,NA
52,19,Transitive,Person,Free,OSV,,1,0.149412421,32,Spatial_Clipped_364,Old lady rubs fireman,SOV,,0,No,Yes,,NA
52,20,Transitive,Person,Free,SOV,,0,0.149412421,32,Spatial_Clipped_364,Girl throws old lady,SOV,,0,No,Yes,,NA
52,21,Intransitive,None,Free,SV,,1,0.080775117,32,Spatial_Clipped_365,Star jumps,SV,,0,No,No,,NA
52,22,Intransitive,None,Free,SV,,1,0.080775117,32,Spatial_Clipped_365,Fireman falls,SV,,0,No,No,,NA
52,23,Intransitive,None,Free,SV,,1,0.080775117,32,Spatial_Clipped_365,Heart falls,SV,,0,No,No,,NA
52,24,Transitive,Object,Free,SOV,,0,0.080775117,32,Spatial_Clipped_365,Boy pokes heart,SOV,,0,No,Yes,,NA
52,25,Transitive,Object,Free,SOV,,0,0.053072522,32,Spatial_Clipped_366,Fireman lifts car,SOV,,0,No,Yes,,NA
52,26,Transitive,Person,Free,SOV,,1,0.053072522,32,Spatial_Clipped_366,Old lady pokes fireman,SOV,,0,No,No,,NA
52,27,Intransitive,None,Free,SV,,1,0.053072522,32,Spatial_Clipped_366,Girl tumbles,SV,,0,No,No,,NA
52,28,Transitive,Person,Free,SOV,,1,0.053072522,32,Spatial_Clipped_366,Girl kisses boy,SOV,,0,No,Yes,,NA
53,5,Transitive,Person,Case,SOV,,1,0.073995485,33,Spatial_Clipped_379,Girl kisses boy,sov,,0,no,A,in clip 378,NA
53,6,Intransitive,None,Case,SV,,1,0.073995485,33,Spatial_Clipped_379,Girl tumbles,sv,,0,no,A,in clip 378,NA
